Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
偏偏拿我做长工	1	0	-0.2434	1	0.7084	0	-0.2043
悟空笑着说	1	0	-0.2434	1	0.7084	0	-0.2043
老孙只管师父好歹	1	0	-0.2434	1	0.7084	0	-0.2043
你与沙和尚专管行李马匹	1	0	-0.2434	1	0.7084	0	-0.2043
你敢怠慢	1	0	-0.2434	1	0.7084	0	-0.2043
小心我的棒	1	0	-0.2434	1	0.7084	0	-0.2043
师父骑的白马那么强壮	1	0	-0.2434	1	0.7084	0	-0.2043
只驮着老和尚一个	1	0	-0.2434	1	0.7084	0	-0.2043
叫他带几件行李多好	1	0	-0.2434	1	0.7084	0	-0.2043
你以为他是凡马	1	0	-0.2434	1	0.7084	0	-0.2043
他是西海龙王教闰之子	1	0	-0.2434	1	0.7084	0	-0.2043
名唤龙马三太子	1	0	-0.2434	1	0.7084	0	-0.2043
只因纵火烧了殿上明珠	1	0	-0.2434	1	0.7084	0	-0.2043
身犯天条	1	0	-0.2434	1	0.7084	0	-0.2043
多亏观音菩萨救了他的性命	1	0	-0.2434	1	0.7084	0	-0.2043
叫他变做白马	1	0	-0.2434	1	0.7084	0	-0.2043
驮师父西天取经	1	0	-0.2434	1	0.7084	0	-0.2043
这都是各人的命运	1	0	-0.2434	1	0.7084	0	-0.2043
你莫与他攀比	1	0	-0.2434	1	0.7084	0	-0.2043
那沙和尚听了问	1	0	-0.2434	1	0.7084	0	-0.2043
白马真是龙	1	0	-0.2434	1	0.7084	0	-0.2043
是龙	1	0	-0.2434	1	0.7084	0	-0.2043
我听说龙能喷云吐雾	1	0	-0.2434	1	0.7084	0	-0.2043
播土扬沙	1	0	-0.2434	1	0.7084	0	-0.2043
怎么他这样慢慢儿走	1	0	-0.2434	1	0.7084	0	-0.2043
我叫他快走	1	0	-0.2434	1	0.7084	0	-0.2043
你看看	1	0	-0.2434	1	0.7084	0	-0.2043
只见大圣把金箍棒一举	1	0	-0.2434	1	0.7084	0	-0.2043
那马恐怕打来	1	0	-0.2434	1	0.7084	0	-0.2043
慌得四只蹄疾如飞电	1	0	-0.2434	1	0.7084	0	-0.2043
地跑将去了	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧手软勒不住	1	0	-0.2434	1	0.7084	0	-0.2043
那马直奔上山	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧喘息刚定	1	0	-0.2434	1	0.7084	0	-0.2043
看见前面有一座庄院	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚赶上师父后	1	0	-0.2434	1	0.7084	0	-0.2043
徒弟呵	1	0	-0.2434	1	0.7084	0	-0.2043
你们看前面有个庄院	1	0	-0.2434	1	0.7084	0	-0.2043
我们借宿去吧	1	0	-0.2434	1	0.7084	0	-0.2043
行者急抬头观看	1	0	-0.2434	1	0.7084	0	-0.2043
见半空中庆云笼罩	1	0	-0.2434	1	0.7084	0	-0.2043
情知是菩萨施的计	1	0	-0.2434	1	0.7084	0	-0.2043
但不敢泄露天机	1	0	-0.2434	1	0.7084	0	-0.2043
只说	1	0	-0.2434	1	0.7084	0	-0.2043
我们借宿去	1	0	-0.2434	1	0.7084	0	-0.2043
到了庄院门口	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚在外等侯	1	0	-0.2434	1	0.7084	0	-0.2043
行者悄悄进去察看	1	0	-0.2434	1	0.7084	0	-0.2043
正看时	1	0	-0.2434	1	0.7084	0	-0.2043
忽听得后门内有脚步声	1	0	-0.2434	1	0.7084	0	-0.2043
走出一个半老不老的女人来	1	0	-0.2434	1	0.7084	0	-0.2043
娇声问道	1	0	-0.2434	1	0.7084	0	-0.2043
你是什么人	1	0	-0.2434	1	0.7084	0	-0.2043
擅入我寡妇之门	1	0	-0.2434	1	0.7084	0	-0.2043
大圣连忙说	1	0	-0.2434	1	0.7084	0	-0.2043
小僧是从东土大唐来的	1	0	-0.2434	1	0.7084	0	-0.2043
奉旨去西天拜佛求经	1	0	-0.2434	1	0.7084	0	-0.2043
一行四人路过此地	1	0	-0.2434	1	0.7084	0	-0.2043
想借宿一宵	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人笑睑相迎道	1	0	-0.2434	1	0.7084	0	-0.2043
那三位在何处	1	0	-0.2434	1	0.7084	0	-0.2043
行者高声喊	1	0	-0.2434	1	0.7084	0	-0.2043
请进来吧	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧才与八戒	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚进来	1	0	-0.2434	1	0.7084	0	-0.2043
那女人见了他三人更加欣喜	1	0	-0.2434	1	0.7084	0	-0.2043
迎入厅内	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧问道	1	0	-0.2434	1	0.7084	0	-0.2043
老菩萨高姓	1	0	-0.2434	1	0.7084	0	-0.2043
贵地是甚地名	1	0	-0.2434	1	0.7084	0	-0.2043
女人说	1	0	-0.2434	1	0.7084	0	-0.2043
此间乃是西牛贺洲之地	1	0	-0.2434	1	0.7084	0	-0.2043
小妇人娘家姓贾	1	0	-0.2434	1	0.7084	0	-0.2043
夫家姓莫	1	0	-0.2434	1	0.7084	0	-0.2043
幼年不幸公婆早亡	1	0	-0.2434	1	0.7084	0	-0.2043
与丈夫守承祖业	1	0	-0.2434	1	0.7084	0	-0.2043
有家资万贯	1	0	-0.2434	1	0.7084	0	-0.2043
良田千顷	1	0	-0.2434	1	0.7084	0	-0.2043
夫妻命里无子	1	0	-0.2434	1	0.7084	0	-0.2043
只生了三个女儿	1	0	-0.2434	1	0.7084	0	-0.2043
前年不幸	1	0	-0.2434	1	0.7084	0	-0.2043
又丧了丈夫	1	0	-0.2434	1	0.7084	0	-0.2043
欲嫁他人又难舍家业	1	0	-0.2434	1	0.7084	0	-0.2043
小妇母女四人想坐山招夫	1	0	-0.2434	1	0.7084	0	-0.2043
长老师徒四人正好	1	0	-0.2434	1	0.7084	0	-0.2043
不知尊意如何	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧闻言	1	0	-0.2434	1	0.7084	0	-0.2043
作聋装哑	1	0	-0.2434	1	0.7084	0	-0.2043
瞑目宁心	1	0	-0.2434	1	0.7084	0	-0.2043
寂然不答	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人又说	1	0	-0.2434	1	0.7084	0	-0.2043
我家有水田三百余顷	1	0	-0.2434	1	0.7084	0	-0.2043
旱田三百余顷	1	0	-0.2434	1	0.7084	0	-0.2043
果树三百余顷	1	0	-0.2434	1	0.7084	0	-0.2043
水牛一千余头	1	0	-0.2434	1	0.7084	0	-0.2043
骡马成群猪羊无数	1	0	-0.2434	1	0.7084	0	-0.2043
家有九年用不着的米谷	1	0	-0.2434	1	0.7084	0	-0.2043
十年穿不着的绫罗	1	0	-0.2434	1	0.7084	0	-0.2043
一生使不完的金银	1	0	-0.2434	1	0.7084	0	-0.2043
你师徒若肯招在我家	1	0	-0.2434	1	0.7084	0	-0.2043
自自在在享用荣华	1	0	-0.2434	1	0.7084	0	-0.2043
何必往西天劳累受苦	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧仍默默无言	1	0	-0.2434	1	0.7084	0	-0.2043
那女人又说	1	0	-0.2434	1	0.7084	0	-0.2043
我今年四十五岁	1	0	-0.2434	1	0.7084	0	-0.2043
大女儿叫真真	1	0	-0.2434	1	0.7084	0	-0.2043
今年二十岁	1	0	-0.2434	1	0.7084	0	-0.2043
二女儿叫爱爱	1	0	-0.2434	1	0.7084	0	-0.2043
今年十八岁	1	0	-0.2434	1	0.7084	0	-0.2043
三女儿叫怜怜	1	0	-0.2434	1	0.7084	0	-0.2043
今年十六岁	1	0	-0.2434	1	0.7084	0	-0.2043
都没有许配人家	1	0	-0.2434	1	0.7084	0	-0.2043
那猪八戒听得这般富贵	1	0	-0.2434	1	0.7084	0	-0.2043
这般美色	1	0	-0.2434	1	0.7084	0	-0.2043
心中早痒痒难挠	1	0	-0.2434	1	0.7084	0	-0.2043
坐在那椅子上	1	0	-0.2434	1	0.7084	0	-0.2043
似针戳屁股	1	0	-0.2434	1	0.7084	0	-0.2043
左扭右扭的	1	0	-0.2434	1	0.7084	0	-0.2043
忍耐不住	1	0	-0.2434	1	0.7084	0	-0.2043
他走上前扯了师父一把说	1	0	-0.2434	1	0.7084	0	-0.2043
这娘子说的话你怎么不理睬	1	0	-0.2434	1	0.7084	0	-0.2043
赶快拿个主意才是	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧喝退了八戒道	1	0	-0.2434	1	0.7084	0	-0.2043
你这个孽种	1	0	-0.2434	1	0.7084	0	-0.2043
我们是出家人	1	0	-0.2434	1	0.7084	0	-0.2043
岂能富贵动心	1	0	-0.2434	1	0.7084	0	-0.2043
美色留意	1	0	-0.2434	1	0.7084	0	-0.2043
这成什么道理	1	0	-0.2434	1	0.7084	0	-0.2043
你受了戒	1	0	-0.2434	1	0.7084	0	-0.2043
发了愿	1	0	-0.2434	1	0.7084	0	-0.2043
永不还俗	1	0	-0.2434	1	0.7084	0	-0.2043
那你手下的人	1	0	-0.2434	1	0.7084	0	-0.2043
你在这里吧	1	0	-0.2434	1	0.7084	0	-0.2043
我从小儿不晓得干那种事	1	0	-0.2434	1	0.7084	0	-0.2043
叫八戒在这里罢	1	0	-0.2434	1	0.7084	0	-0.2043
不要取笑人	1	0	-0.2434	1	0.7084	0	-0.2043
大家可从长计议	1	0	-0.2434	1	0.7084	0	-0.2043
你两个不肯	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚在这里吧	1	0	-0.2434	1	0.7084	0	-0.2043
沙僧道	1	0	-0.2434	1	0.7084	0	-0.2043
你看师父说的哪里话	1	0	-0.2434	1	0.7084	0	-0.2043
我宁死也要往西天去	1	0	-0.2434	1	0.7084	0	-0.2043
决不在此干欺心之事	1	0	-0.2434	1	0.7084	0	-0.2043
那女人见他们都不动心	1	0	-0.2434	1	0.7084	0	-0.2043
把门一关	1	0	-0.2434	1	0.7084	0	-0.2043
进了后院	1	0	-0.2434	1	0.7084	0	-0.2043
再不出来	1	0	-0.2434	1	0.7084	0	-0.2043
他们师徒四人	1	0	-0.2434	1	0.7084	0	-0.2043
茶饭全无	1	0	-0.2434	1	0.7084	0	-0.2043
猪八戒有些沉不住气了	1	0	-0.2434	1	0.7084	0	-0.2043
不要把话说死	1	0	-0.2434	1	0.7084	0	-0.2043
只含糊答应	1	0	-0.2434	1	0.7084	0	-0.2043
哄她些饭吃算了	1	0	-0.2434	1	0.7084	0	-0.2043
你在她家做个女婿罢	1	0	-0.2434	1	0.7084	0	-0.2043
计议什么	1	0	-0.2434	1	0.7084	0	-0.2043
你要肯	1	0	-0.2434	1	0.7084	0	-0.2043
就请师父做媒	1	0	-0.2434	1	0.7084	0	-0.2043
你就做个倒插门的女婿	1	0	-0.2434	1	0.7084	0	-0.2043
好是好	1	0	-0.2434	1	0.7084	0	-0.2043
却是我脱俗又还俗	1	0	-0.2434	1	0.7084	0	-0.2043
停妻再娶妻了	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚道	1	0	-0.2434	1	0.7084	0	-0.2043
二哥原来是有嫂子的	1	0	-0.2434	1	0.7084	0	-0.2043
你还不知道他哩	1	0	-0.2434	1	0.7084	0	-0.2043
他在高老庄也是个倒插门的女婿	1	0	-0.2434	1	0.7084	0	-0.2043
因被老孙降了	1	0	-0.2434	1	0.7084	0	-0.2043
捉来做了个和尚	1	0	-0.2434	1	0.7084	0	-0.2043
所以弃了前妻	1	0	-0.2434	1	0.7084	0	-0.2043
你与这家当了女婿	1	0	-0.2434	1	0.7084	0	-0.2043
只是多拜老孙几拜	1	0	-0.2434	1	0.7084	0	-0.2043
我不检举你罢了	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子道	1	0	-0.2434	1	0.7084	0	-0.2043
这大白马已经熬了一夜	1	0	-0.2434	1	0.7084	0	-0.2043
明天又要驮人又要走路	1	0	-0.2434	1	0.7084	0	-0.2043
你们坐着	1	0	-0.2434	1	0.7084	0	-0.2043
等老猪放放马去	1	0	-0.2434	1	0.7084	0	-0.2043
猪八戒急忙解了缰绳	1	0	-0.2434	1	0.7084	0	-0.2043
拉马出去	1	0	-0.2434	1	0.7084	0	-0.2043
沙师弟	1	0	-0.2434	1	0.7084	0	-0.2043
你陪师父坐坐	1	0	-0.2434	1	0.7084	0	-0.2043
等我老孙跟八戒去	1	0	-0.2434	1	0.7084	0	-0.2043
看他往哪里去放马	1	0	-0.2434	1	0.7084	0	-0.2043
这大圣走出厅房	1	0	-0.2434	1	0.7084	0	-0.2043
变成一只红蜻蜓	1	0	-0.2434	1	0.7084	0	-0.2043
飞出前门赶上八戒	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子拉着马转到后门去	1	0	-0.2434	1	0.7084	0	-0.2043
只见那妇人带着三个女儿	1	0	-0.2434	1	0.7084	0	-0.2043
在后院闲坐着	1	0	-0.2434	1	0.7084	0	-0.2043
看见八戒来了	1	0	-0.2434	1	0.7084	0	-0.2043
三个女儿闪了进去	1	0	-0.2434	1	0.7084	0	-0.2043
长老哪里去呀	1	0	-0.2434	1	0.7084	0	-0.2043
这呆子丢了缰绳	1	0	-0.2434	1	0.7084	0	-0.2043
上前道	1	0	-0.2434	1	0.7084	0	-0.2043
我是来放马的	1	0	-0.2434	1	0.7084	0	-0.2043
你师父不识好赖	1	0	-0.2434	1	0.7084	0	-0.2043
在我家做个女婿	1	0	-0.2434	1	0.7084	0	-0.2043
还不如上西天受苦	1	0	-0.2434	1	0.7084	0	-0.2043
他是奉了唐王的旨意	1	0	-0.2434	1	0.7084	0	-0.2043
不敢有违君命	1	0	-0.2434	1	0.7084	0	-0.2043
我倒愿意	1	0	-0.2434	1	0.7084	0	-0.2043
只怕娘嫌我嘴长耳大	1	0	-0.2434	1	0.7084	0	-0.2043
我也不嫌	1	0	-0.2434	1	0.7084	0	-0.2043
只是家里没个家长	1	0	-0.2434	1	0.7084	0	-0.2043
招一个就罢了	1	0	-0.2434	1	0.7084	0	-0.2043
但恐小女儿有些嫌你丑	1	0	-0.2434	1	0.7084	0	-0.2043
你告诉女儿	1	0	-0.2434	1	0.7084	0	-0.2043
不要这样挑汉	1	0	-0.2434	1	0.7084	0	-0.2043
想那唐僧人才虽俊	1	0	-0.2434	1	0.7084	0	-0.2043
其实不中用	1	0	-0.2434	1	0.7084	0	-0.2043
我人虽丑	1	0	-0.2434	1	0.7084	0	-0.2043
着实有些功	1	0	-0.2434	1	0.7084	0	-0.2043
若言千顷地	1	0	-0.2434	1	0.7084	0	-0.2043
不用使牛耕	1	0	-0.2434	1	0.7084	0	-0.2043
只消一顿耙	1	0	-0.2434	1	0.7084	0	-0.2043
布种及时生	1	0	-0.2434	1	0.7084	0	-0.2043
没雨能求雨	1	0	-0.2434	1	0.7084	0	-0.2043
无风会唤风	1	0	-0.2434	1	0.7084	0	-0.2043
房舍若嫌矮	1	0	-0.2434	1	0.7084	0	-0.2043
起上二三层	1	0	-0.2434	1	0.7084	0	-0.2043
地下不扫扫一扫	1	0	-0.2434	1	0.7084	0	-0.2043
阴沟不通通一通	1	0	-0.2434	1	0.7084	0	-0.2043
家长里短诸般事	1	0	-0.2434	1	0.7084	0	-0.2043
塌天弄井我皆能	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人听了说	1	0	-0.2434	1	0.7084	0	-0.2043
既然你能干家务	1	0	-0.2434	1	0.7084	0	-0.2043
就招了你吧	1	0	-0.2434	1	0.7084	0	-0.2043
你和你师父商量商量	1	0	-0.2434	1	0.7084	0	-0.2043
八戒忙说	1	0	-0.2434	1	0.7084	0	-0.2043
不用商量	1	0	-0.2434	1	0.7084	0	-0.2043
他又不是我的生身父母	1	0	-0.2434	1	0.7084	0	-0.2043
干与不干全在于我	1	0	-0.2434	1	0.7084	0	-0.2043
妇人道	1	0	-0.2434	1	0.7084	0	-0.2043
等我与小女说说	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人闪了进去关上后门	1	0	-0.2434	1	0.7084	0	-0.2043
八戒也不放马	1	0	-0.2434	1	0.7084	0	-0.2043
将马拉向前来	1	0	-0.2434	1	0.7084	0	-0.2043
那孙大圣把他说的话都听清了	1	0	-0.2434	1	0.7084	0	-0.2043
悄悄告诉师父	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧半信半疑	1	0	-0.2434	1	0.7084	0	-0.2043
猪八戒拉着马来到师父面前	1	0	-0.2434	1	0.7084	0	-0.2043
你放马了	1	0	-0.2434	1	0.7084	0	-0.2043
无甚好草	1	0	-0.2434	1	0.7084	0	-0.2043
悟空接上话碴说	1	0	-0.2434	1	0.7084	0	-0.2043
可有处牵马吗	1	0	-0.2434	1	0.7084	0	-0.2043
呆子一听此言	1	0	-0.2434	1	0.7084	0	-0.2043
知道走漏了消息	1	0	-0.2434	1	0.7084	0	-0.2043
也就垂头扭颈	1	0	-0.2434	1	0.7084	0	-0.2043
努嘴皱眉	1	0	-0.2434	1	0.7084	0	-0.2043
半晌不言	1	0	-0.2434	1	0.7084	0	-0.2043
又听得门声响	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人带着三个女儿出来了	1	0	-0.2434	1	0.7084	0	-0.2043
果然长得标致	1	0	-0.2434	1	0.7084	0	-0.2043
那猪八戒目不转睛连连叫娘	1	0	-0.2434	1	0.7084	0	-0.2043
三个女儿进里屋后	1	0	-0.2434	1	0.7084	0	-0.2043
四位长老	1	0	-0.2434	1	0.7084	0	-0.2043
可曾看清	1	0	-0.2434	1	0.7084	0	-0.2043
哪个愿配我的女儿	1	0	-0.2434	1	0.7084	0	-0.2043
我们已经商议好了	1	0	-0.2434	1	0.7084	0	-0.2043
就让那个姓猪的当你的女婿吧	1	0	-0.2434	1	0.7084	0	-0.2043
!	1	0	-0.2434	1	0.7084	0	-0.2043
不要取笑于我	1	0	-0.2434	1	0.7084	0	-0.2043
还是从长计议罢	1	0	-0.2434	1	0.7084	0	-0.2043
你在后院早说好了	1	0	-0.2434	1	0.7084	0	-0.2043
娘都叫了	1	0	-0.2434	1	0.7084	0	-0.2043
还计议什么	1	0	-0.2434	1	0.7084	0	-0.2043
我看师父做个男亲家	1	0	-0.2434	1	0.7084	0	-0.2043
这妇人做个女亲家	1	0	-0.2434	1	0.7084	0	-0.2043
我老孙做个保亲	1	0	-0.2434	1	0.7084	0	-0.2043
沙师弟做个媒人	1	0	-0.2434	1	0.7084	0	-0.2043
拜了师父	1	0	-0.2434	1	0.7084	0	-0.2043
你就进去当女婿罢	1	0	-0.2434	1	0.7084	0	-0.2043
猪八戒哪里知道这是开玩笑	1	0	-0.2434	1	0.7084	0	-0.2043
果真跟着丈母娘到里面去了	1	0	-0.2434	1	0.7084	0	-0.2043
进到里屋后	1	0	-0.2434	1	0.7084	0	-0.2043
你请上坐	1	0	-0.2434	1	0.7084	0	-0.2043
受我拜上几拜	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人笑道	1	0	-0.2434	1	0.7084	0	-0.2043
我坐着	1	0	-0.2434	1	0.7084	0	-0.2043
你拜罢	1	0	-0.2434	1	0.7084	0	-0.2043
拜毕	1	0	-0.2434	1	0.7084	0	-0.2043
这呆子又问	1	0	-0.2434	1	0.7084	0	-0.2043
你把哪个姐姐配我呢	1	0	-0.2434	1	0.7084	0	-0.2043
他丈母娘说	1	0	-0.2434	1	0.7084	0	-0.2043
我正为这事发愁	1	0	-0.2434	1	0.7084	0	-0.2043
要是把大女儿配你	1	0	-0.2434	1	0.7084	0	-0.2043
怕二女儿怪	1	0	-0.2434	1	0.7084	0	-0.2043
要把二女儿配你	1	0	-0.2434	1	0.7084	0	-0.2043
又恐三女儿怪	1	0	-0.2434	1	0.7084	0	-0.2043
要把三女儿给你	1	0	-0.2434	1	0.7084	0	-0.2043
又怕大女儿怪	1	0	-0.2434	1	0.7084	0	-0.2043
所以难定	1	0	-0.2434	1	0.7084	0	-0.2043
猪八戒道	1	0	-0.2434	1	0.7084	0	-0.2043
既怕三人相争	1	0	-0.2434	1	0.7084	0	-0.2043
那就都给我罢	1	0	-0.2434	1	0.7084	0	-0.2043
省得吵吵闹闹	1	0	-0.2434	1	0.7084	0	-0.2043
乱了家法	1	0	-0.2434	1	0.7084	0	-0.2043
他丈母娘道	1	0	-0.2434	1	0.7084	0	-0.2043
岂有此理	1	0	-0.2434	1	0.7084	0	-0.2043
你一个人就要占我三个女儿	1	0	-0.2434	1	0.7084	0	-0.2043
哪个没有三房四妾	1	0	-0.2434	1	0.7084	0	-0.2043
就再多几个	1	0	-0.2434	1	0.7084	0	-0.2043
你女婿也笑纳了	1	0	-0.2434	1	0.7084	0	-0.2043
我这里有一块手帕	1	0	-0.2434	1	0.7084	0	-0.2043
你顶在头上遮住脸	1	0	-0.2434	1	0.7084	0	-0.2043
叫我女儿从你跟前走过	1	0	-0.2434	1	0.7084	0	-0.2043
你伸手拽到哪个就将哪个配给你	1	0	-0.2434	1	0.7084	0	-0.2043
呆子接了手帕	1	0	-0.2434	1	0.7084	0	-0.2043
顶在头上说	1	0	-0.2434	1	0.7084	0	-0.2043
快请姐姐们出来吧	1	0	-0.2434	1	0.7084	0	-0.2043
丈母娘一声唤	1	0	-0.2434	1	0.7084	0	-0.2043
怜怜都出来了	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子真的伸手去捞人	1	0	-0.2434	1	0.7084	0	-0.2043
两边乱扑	1	0	-0.2434	1	0.7084	0	-0.2043
左也撞不着	1	0	-0.2434	1	0.7084	0	-0.2043
右也撞不着	1	0	-0.2434	1	0.7084	0	-0.2043
不知有多少女子走动	1	0	-0.2434	1	0.7084	0	-0.2043
只是一个也捞不着	1	0	-0.2434	1	0.7084	0	-0.2043
呆子东扑抱住了柱子	1	0	-0.2434	1	0.7084	0	-0.2043
西扑又碰到墙板上	1	0	-0.2434	1	0.7084	0	-0.2043
两头跑晕了头	1	0	-0.2434	1	0.7084	0	-0.2043
站立不稳	1	0	-0.2434	1	0.7084	0	-0.2043
摔了个大跟头	1	0	-0.2434	1	0.7084	0	-0.2043
跌得嘴肿皮青	1	0	-0.2434	1	0.7084	0	-0.2043
坐在地下气呼呼地道	1	0	-0.2434	1	0.7084	0	-0.2043
我一个也捞不着	1	0	-0.2434	1	0.7084	0	-0.2043
这可怎么办	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人与他揭了盖头说	1	0	-0.2434	1	0.7084	0	-0.2043
我女儿互相谦让	1	0	-0.2434	1	0.7084	0	-0.2043
不肯招你	1	0	-0.2434	1	0.7084	0	-0.2043
既是他们不肯招我	1	0	-0.2434	1	0.7084	0	-0.2043
你就招了我罢	1	0	-0.2434	1	0.7084	0	-0.2043
这样没大没小	1	0	-0.2434	1	0.7084	0	-0.2043
连丈母娘也要了	1	0	-0.2434	1	0.7084	0	-0.2043
我这三个女儿	1	0	-0.2434	1	0.7084	0	-0.2043
手儿最巧	1	0	-0.2434	1	0.7084	0	-0.2043
他们一人做了一件汗衫儿	1	0	-0.2434	1	0.7084	0	-0.2043
你穿上谁的合身	1	0	-0.2434	1	0.7084	0	-0.2043
就叫哪个招你罢	1	0	-0.2434	1	0.7084	0	-0.2043
把三件都拿来我穿了看	1	0	-0.2434	1	0.7084	0	-0.2043
若都穿着合适	1	0	-0.2434	1	0.7084	0	-0.2043
就都招了罢	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人走进屋里	1	0	-0.2434	1	0.7084	0	-0.2043
取出一件来	1	0	-0.2434	1	0.7084	0	-0.2043
递给八戒	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子脱下自已的衣服	1	0	-0.2434	1	0.7084	0	-0.2043
拿过衫儿	1	0	-0.2434	1	0.7084	0	-0.2043
就穿在身上	1	0	-0.2434	1	0.7084	0	-0.2043
还没系上带子	1	0	-0.2434	1	0.7084	0	-0.2043
他就跌到在地	1	0	-0.2434	1	0.7084	0	-0.2043
原来是几条绳子紧紧地捆住了他	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子疼得直叫	1	0	-0.2434	1	0.7084	0	-0.2043
而那些女人早巳无影无踪了	1	0	-0.2434	1	0.7084	0	-0.2043
悟空和沙和尚昨晚睡了一个好觉	1	0	-0.2434	1	0.7084	0	-0.2043
早晨睁开眼睛一看	1	0	-0.2434	1	0.7084	0	-0.2043
哪里有什么庄院	1	0	-0.2434	1	0.7084	0	-0.2043
原来他们是睡在森林中	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚忙说	1	0	-0.2434	1	0.7084	0	-0.2043
我们遇见鬼了吧	1	0	-0.2434	1	0.7084	0	-0.2043
孙大圣心里明白是怎么回事	1	0	-0.2434	1	0.7084	0	-0.2043
只笑着说	1	0	-0.2434	1	0.7084	0	-0.2043
我们在这树林子里睡得快活	1	0	-0.2434	1	0.7084	0	-0.2043
但不知那呆子在什么地方受罪哩	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚看见一棵树上挂着一张简帖	1	0	-0.2434	1	0.7084	0	-0.2043
拿下来与唐僧看时	1	0	-0.2434	1	0.7084	0	-0.2043
上面写着八句话	1	0	-0.2434	1	0.7084	0	-0.2043
黎山老母不思凡	1	0	-0.2434	1	0.7084	0	-0.2043
南海菩萨请下山	1	0	-0.2434	1	0.7084	0	-0.2043
普贤文殊皆是客	1	0	-0.2434	1	0.7084	0	-0.2043
化成美女在林间	1	0	-0.2434	1	0.7084	0	-0.2043
圣僧有德还无俗	1	0	-0.2434	1	0.7084	0	-0.2043
八戒无禅更有凡	1	0	-0.2434	1	0.7084	0	-0.2043
从此静心须改过	1	0	-0.2434	1	0.7084	0	-0.2043
若生邪念路途难	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧等正念此帖	1	0	-0.2434	1	0.7084	0	-0.2043
只听得林深处高声叫道	1	0	-0.2434	1	0.7084	0	-0.2043
勒死我了	1	0	-0.2434	1	0.7084	0	-0.2043
救救我吧	1	0	-0.2434	1	0.7084	0	-0.2043
下次再不敢了	1	0	-0.2434	1	0.7084	0	-0.2043
喊叫的那个可是悟能吧	1	0	-0.2434	1	0.7084	0	-0.2043
莫理睬他	1	0	-0.2434	1	0.7084	0	-0.2043
咱们走罢	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子虽是心性愚顽	1	0	-0.2434	1	0.7084	0	-0.2043
倒也有些气力	1	0	-0.2434	1	0.7084	0	-0.2043
可以挑行李	1	0	-0.2434	1	0.7084	0	-0.2043
还看当日菩萨之念	1	0	-0.2434	1	0.7084	0	-0.2043
救他和我们—块走罢	1	0	-0.2434	1	0.7084	0	-0.2043
悟空和沙僧三人走进树林深处	1	0	-0.2434	1	0.7084	0	-0.2043
只见那呆子被绑在树上连声叫喊	1	0	-0.2434	1	0.7084	0	-0.2043
痛苦万状	1	0	-0.2434	1	0.7084	0	-0.2043
孙大圣上前笑道	1	0	-0.2434	1	0.7084	0	-0.2043
这么晚了还不起来谢亲	1	0	-0.2434	1	0.7084	0	-0.2043
也不到师父面前报喜	1	0	-0.2434	1	0.7084	0	-0.2043
你的娘呢	1	0	-0.2434	1	0.7084	0	-0.2043
你的老婆呢	1	0	-0.2434	1	0.7084	0	-0.2043
那呆子见悟空羞他	1	0	-0.2434	1	0.7084	0	-0.2043
咬着牙忍着疼	1	0	-0.2434	1	0.7084	0	-0.2043
不敢再叫喊	1	0	-0.2434	1	0.7084	0	-0.2043
沙和尚可怜他	1	0	-0.2434	1	0.7084	0	-0.2043
把他救下来了	1	0	-0.2434	1	0.7084	0	-0.2043
大圣问八戒	1	0	-0.2434	1	0.7084	0	-0.2043
你可认得那些女菩萨吗	1	0	-0.2434	1	0.7084	0	-0.2043
我已晕头转向眼花撩乱	1	0	-0.2434	1	0.7084	0	-0.2043
哪认得是谁	1	0	-0.2434	1	0.7084	0	-0.2043
